"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LOC107905003",53.6357596079964,-2.37645606285899,0.621592991533293,-3.82317062004986,0.000131746546961757,0.00227707534787913
"LOC107928616",492.034420319071,2.88556170434571,0.754849447288711,3.8226983072057,0.000131999244094477,0.00228069903588344
"LOC107909595",528.743489169093,1.75812039207513,0.459980729973393,3.82216096786669,0.000132287287082878,0.00228493087258666
"LOC107888543",154.093655346257,1.42132685141692,0.371879642286003,3.82200768689515,0.000132369562493807,0.0022849880359337
"LOC107930300",40.9752274618639,-2.73516792074351,0.715638962178784,-3.82199414131423,0.000132376835566057,0.0022849880359337
"LOC121209486",145.973640543223,-2.40135203250574,0.628404325474978,-3.82134866861505,0.000132723848104832,0.00229023189800431
"LOC107925668",4325.11384444399,3.41625465698998,0.894100171377413,3.82088580939095,0.000132973213314366,0.00229378792967281
"LOC107921400",106.140911511741,4.60628032497121,1.20560401327834,3.82072411358817,0.000133060430855783,0.00229454550989575
"LOC107940690",458.054907022722,1.1042922246398,0.28906026530035,3.82028371658892,0.000133298251202935,0.00229789880538254
"LOC107958934",172.884313372656,1.71938077771339,0.450076161403907,3.82019961321698,0.000133343713684364,0.00229793498392254
"LOC107957873",1168.32279952401,2.40822277241174,0.630414855309032,3.82006031763197,0.000133419042719038,0.00229848566702446
"LOC121203543",1213.63145680332,2.3774146342429,0.622387614968954,3.81982959985714,0.000133543899761453,0.0022998889620276
"LOC107904165",1061.48815255704,1.2233524394529,0.320274643766259,3.81969807246344,0.000133615127419675,0.00230036804165804
"LOC121212222",193.109512975509,-1.77946377759941,0.46590425627243,-3.81937652134024,0.000133789411732825,0.00230262049579274
"LOC107888800",1131.69156088356,-1.29048912374372,0.33790223401689,-3.81911983357653,0.000133928693093143,0.00230426925467267
"LOC107900256",27.3885367948702,4.68613789017759,1.22706878842674,3.81896918443002,0.000134010500440328,0.00230492841263676
"LOC107905776",86.0378085416697,2.15210319314348,0.563633460503735,3.81826726756087,0.000134392285051391,0.00231074496088363
"LOC107891845",276.878671102594,1.13133377221311,0.296302744671836,3.81816838539952,0.000134446151030779,0.00231092132190174
"LOC107913220",86.7285822959998,-2.26929598140194,0.594420458065924,-3.81766130456813,0.000134722702683227,0.00231492394960752
"LOC107887018",2071.53664750844,1.82054377191682,0.476904539566183,3.81741757705406,0.000134855817378164,0.00231570948622931
"LOC107920526",241.669050473875,-1.56030665511255,0.408726929861621,-3.81747944927633,0.00013482201339365,0.00231570948622931
"LOC107940253",404.130559597186,1.38763884543788,0.363525568065941,3.81716987011534,0.000134991232444034,0.00231728389688185
"LOC107934734",16.6028990526947,-4.5939490061223,1.20354880168424,-3.81700268380772,0.000135082701334939,0.00231810314415191
"LOC107960794",11.4221475305223,-6.82054625927891,1.78698462663508,-3.81679067498309,0.000135198776936983,0.00231934399075578
"LOC107953710",56.8335888048518,-2.35140582145436,0.616174341628859,-3.81613719136439,0.000135557153095476,0.00232473937114417
"LOC107948407",394.69388966088,-1.47850719488716,0.387542790168038,-3.81508115335104,0.000136138185970867,0.00233394847976972
"LOC107911332",1170.24483414849,1.86122833154599,0.48790216403873,3.81475727867081,0.000136316851646361,0.00233625569289908
"LOC107958358",792.38870267792,2.48087656428631,0.650369212785279,3.81456642706329,0.000136422238470823,0.00233730593632261
"LOC107958897",122.249043338191,-1.50853071127516,0.395475663158793,-3.81447166489596,0.000136474593940049,0.0023374472146319
"LOC107886301",815.808955727039,2.22143043660572,0.582443607781056,3.8139837177864,0.00013674448128688,0.00234055670295683
"LOC107891747",22.3670100807889,-4.65302138979329,1.2199774634739,-3.81402241361391,0.000136723059981346,0.00234055670295683
"LOC121229042",2636.87665878972,1.76774365438423,0.463560856106639,3.81340147921716,0.000137067179891912,0.00234532256920639
"LOC107892617",32.2470062338729,-2.91452938505989,0.764388482932505,-3.81289023858467,0.000137351120130242,0.00234866426522807
"LOC107942387",153.224997273757,1.61387312090954,0.423260601758435,3.81295380246757,0.000137315786959936,0.00234866426522807
"LOC107926100",427.993797159587,-1.01252440230987,0.265590969713393,-3.81234498824457,0.000137654559733465,0.00235309368690186
"LOC121203614",552.019328240378,1.9977721859844,0.524091972341737,3.81187328067247,0.000137917581099418,0.00235682955743965
"LOC107912895",886.051704603565,1.29166060262659,0.338915189923309,3.81116173317247,0.000138315231621609,0.00236286291234438
"LOC107914801",642.165239576806,1.6505137906888,0.433123732396545,3.81072120328349,0.000138561964156201,0.00236432749807651
"LOC107928699",821.231121994386,3.43583348687613,0.901623009166876,3.81072072467508,0.000138562232441117,0.00236432749807651
"LOC107933572",6083.95033369984,1.48872440814824,0.390670558501484,3.81069004497964,0.000138579431027809,0.00236432749807651
"LOC107960246",560.136409482185,3.34305101970061,0.877264711347193,3.81076655251158,0.00013853654577374,0.00236432749807651
"LOC107895260",69.5460464622221,2.36903896159959,0.621697225176244,3.81059922042921,0.000138630357725617,0.00236443511959959
"LOC107936721",164.794632843425,4.13076987752275,1.08405767697884,3.81047057296325,0.000138702522474028,0.00236490478473092
"LOC107948247",1910.64307236409,2.12005928559479,0.556418946125303,3.81018529357799,0.000138862676095996,0.00236687389246672
"LOC107936941",9.52505082654166,6.82856980691886,1.79223225352626,3.81009201987268,0.000138915077001833,0.00236700571076564
"LOC107896879",728.771140030277,1.65110366074556,0.433386364564638,3.8097729779851,0.000139094454688378,0.00236853899191726
"LOC107911572",216.956390468237,-1.37257878632523,0.360274453032478,-3.80981436449922,0.000139071173280417,0.00236853899191726
"LOC121225224",8.94009092637217,-6.46450741424248,1.69715821435672,-3.80901872292015,0.000139519394044444,0.00237501179865184
"LOC107912330",2084.68695896218,2.68867316159233,0.705900777420503,3.80885422936813,0.000139612230255953,0.00237582893568512
"LOC107920669",109.327738029544,3.55902793831103,0.934484267513556,3.80854773273045,0.000139785364831068,0.00237801157403787
"LOC107899271",279.453980825098,2.16741855737996,0.569150839753503,3.8081619247345,0.000140003588509632,0.00238095961562979
"LOC107924935",356.348651087033,2.10247052295164,0.552212445851154,3.80735808971308,0.000140459291018758,0.00238794313431699
"LOC107942035",784.92728678152,2.27644400601907,0.597982976460395,3.80687092380772,0.000140736150020926,0.00239188263691755
"LOC107936498",833.225696865434,-1.53023114122851,0.4022015558825,-3.80463754763683,0.000142011981996761,0.00241279222506328
"LOC107927118",247.695159364013,1.45176840384699,0.381603521752222,3.80438942801382,0.000142154392463993,0.00241443768123459
"LOC107906814",62.0744004120267,4.16303292655093,1.09431181287596,3.80424745266167,0.000142235940969762,0.00241504869717066
"LOC107904280",93.4156314739023,-1.55497183028385,0.40876957312708,-3.8040302715986,0.000142360771755898,0.00241639398362862
"LOC107910374",97.1843296452767,3.39598591833192,0.892757153862702,3.8039302218285,0.000142418312819151,0.00241659661636646
"LOC107909475",14.9674054788387,-5.21074768382194,1.36991115699826,-3.8037121292155,0.000142543819123123,0.00241729749312186
"LOC107944591",402.04573281923,1.3412543446145,0.352618338498757,3.80369991624592,0.000142550850430363,0.00241729749312186
"LOC107929889",87.4470564817193,-1.77741051277753,0.467463500132915,-3.8022444795629,0.000143391124074761,0.00242999118866958
"LOC107938173",33.1482094158572,4.87789496815997,1.28288013821474,3.80229985861975,0.000143359066657281,0.00242999118866958
"LOC107914485",34.9311721517232,2.26216695765043,0.59523577706903,3.80045528981718,0.000144430476767777,0.0024468221946541
"LOC107935250",22.932476713394,7.12326485257132,1.8743837612334,3.80032360496123,0.000144507253035106,0.00244734047709694
"LOC121232135",213.135762529064,2.02979563293457,0.534159745231469,3.79997866004485,0.000144708548624073,0.002449966584245
"LOC107907106",121.199538679378,-2.20304781883679,0.579778420962681,-3.79980996046522,0.000144807090841083,0.00245085191882806
"LOC107905098",41.5420852666583,-3.36790515277635,0.886355655043125,-3.79972207952178,0.000144858449626483,0.00245093836609405
"LOC107962377",370.794344172544,2.19367166674394,0.57739338669177,3.79926704618629,0.000145124651583269,0.00245465039842031
"LOC121214825",531.870212780726,-0.972936383759145,0.256090560423736,-3.79918877973984,0.000145170485142083,0.00245465039842031
"LOC107890973",405.294908565495,-1.79527804837888,0.472597274447874,-3.79874820580855,0.000145428743764848,0.00245823285154285
"LOC107925223",172.320157055281,-1.29850834877357,0.341893067052634,-3.79799555448038,0.000145870939157981,0.00246413541850804
"LOC107947295",141.490483211703,3.06808594952973,0.807802682507608,3.79806358157376,0.000145830920104132,0.00246413541850804
"LOC107888585",35.2133589538106,2.61043065635516,0.687341751284366,3.79786423780792,0.000145948219525155,0.00246465521003091
"LOC107916413",2537.63155749153,2.8381870187433,0.747387076615811,3.79747938858494,0.000146174926888546,0.0024669113776044
"LOC121218682",149.242360244883,-1.33513272992432,0.351579606219457,-3.79752609737814,0.000146147393956305,0.0024669113776044
"LOC107930107",1398.10877888045,1.02154248849798,0.269056747610678,3.79675476482061,0.000146602689222655,0.00247334279124067
"LOC107890972",90.9541964060389,2.73064259820066,0.719246939096461,3.79653002295841,0.000146735598887465,0.00247479721713702
"LOC107909179",469.72462725712,-0.948809287710689,0.249940440913416,-3.79614152973097,0.000146965616776512,0.00247788799370694
"LOC107926262",1860.48751259825,2.35745224181912,0.621062549555362,3.7958370594184,0.000147146123892839,0.00247935370344335
"LOC107946273",144.828593429015,3.98604579681441,1.05010891232192,3.79584036478729,0.000147144163164031,0.00247935370344335
"LOC107907457",586.185880419547,1.77740087570228,0.468272348093581,3.79565627340242,0.000147253402758632,0.00248037263794832
"LOC107912795",271.267880767867,1.1565504944748,0.304714087290354,3.79552683224899,0.000147330258692602,0.00248087863636427
"LOC107893195",8.26525430511825,-6.35304970642759,1.67405363453042,-3.79500965523704,0.000147637710623741,0.00248447683752723
"LOC107909878",139.940025831151,2.82171051485462,0.743526480280535,3.79503701574957,0.000147621430195034,0.00248447683752723
"LOC107924260",628.399530755319,0.894246892023189,0.235646421935768,3.79486726204967,0.000147722466674708,0.00248511395365908
"LOC107918629",61.5488747129179,2.06513329587373,0.544278714516233,3.79425695107196,0.00014808625856377,0.00249044335570018
"LOC107914470",75.0190307204036,4.18563892880855,1.10339193619723,3.79342896345074,0.000148581150941794,0.0024979734615189
"LOC107916186",13.1804954386245,-6.04287895748383,1.59361617989453,-3.79192871766887,0.000149481824621187,0.00251231869658291
"LOC107941815",809.56599119625,2.70298300332063,0.712947330596057,3.79128006701534,0.000149872832032417,0.00251729353884685
"LOC121232087",1299.5276931687,1.90327706168534,0.502007302305791,3.79133341874375,0.000149840635238062,0.00251729353884685
"LOC121209351",74.1875264965535,-1.8953188337412,0.499950461136675,-3.79101327245913,0.000150033935423594,0.00251920098414674
"LOC107901060",251.861523904059,3.57544498916745,0.943391566279557,3.78999041009863,0.000150653100931633,0.00252857843105552
"LOC107925165",246.296130946017,2.26109868067422,0.596606486311465,3.78993311764598,0.00015068785260555,0.00252857843105552
"LOC107889359",344.729606296702,1.19117724962962,0.314314707376632,3.78975982247716,0.000150793013565523,0.00252954206231852
"LOC107948584",1144.9437084121,2.15350005954731,0.568324027894772,3.78921170643527,0.000151126082651504,0.00253432701641409
"LOC107899889",103.612636053406,3.0706141847007,0.810420485166543,3.78891481755879,0.000151306779668462,0.00253655452963971
"LOC107889717",119.499533168868,-2.20687208428208,0.582544362210749,-3.7883330909032,0.000151661428841121,0.00254169590042653
"LOC107898553",290.885604289041,1.63518629073451,0.431673167518897,3.78801930204043,0.000151853054711936,0.00254410277435818
"LOC107891976",88.8350491431663,-1.56320150882729,0.412833113452655,-3.78652161827268,0.000152770810604533,0.00255866965725519
"LOC107933186",83.2316821299815,2.73443207334713,0.722178976368119,3.78636344012498,0.000152868043816662,0.00255948921893604
"LOC121219226",186.131852914667,-2.07408235191257,0.547795006926429,-3.78623814691164,0.000152945103773782,0.00255997060618454
"LOC107918030",717.15712781203,2.11345041716498,0.558334920684978,3.78527356765031,0.000153539581200582,0.00256910940542509
"LOC107924396",212.100868190276,-2.14584343780608,0.566910322824354,-3.78515499085546,0.000153612810907638,0.00256952338245503
"LOC107913958",213.763979036706,1.79724014078236,0.474890911883724,3.78453260697987,0.000153997717203002,0.00257514895235767
"LOC107950317",2338.78677426582,3.44444179014891,0.910572713946541,3.78272019070311,0.000155123763111725,0.00259316039584118
"LOC107899026",459.812590688623,1.70548440249624,0.450909465348937,3.78232113884868,0.000155372731042064,0.00259650323663861
"LOC107928935",491.941520601255,1.89416471151557,0.500820786992808,3.78212079192865,0.000155497868988096,0.00259777524382635
"LOC107930222",160.691747091376,-1.26528124544371,0.334587556592922,-3.78161476872591,0.000155814356770229,0.00260207400591624
"LOC107951736",1112.59739391087,-1.73361821763922,0.458440878973686,-3.78155242508102,0.000155853390979358,0.00260207400591624
"LOC107939393",78.9566610006887,2.9512201152201,0.780574513509521,3.78083073959358,0.000156305918578907,0.002608419712058
"LOC107943813",309.630520525798,-1.22860005448415,0.324958611927637,-3.78078933559005,0.00015633191812908,0.002608419712058
"LOC121226812",47.805277101491,2.35492175467793,0.622899197188565,3.78058242056949,0.0001564619109566,0.00260976694536107
"LOC107907155",563.851097828192,2.12749480147122,0.562766654522747,3.78042086248951,0.000156563479341687,0.00261063936352255
"LOC107955960",13.9751119922806,-4.64678839137254,1.2292522154822,-3.78017491678852,0.000156718219711116,0.00261239757751855
"LOC107917412",284.730876562624,1.09636676098675,0.290109559085475,3.77914731401086,0.00015736630960091,0.00262237593659478
"LOC107927301",118.91853349161,-1.45336367523673,0.384635281238042,-3.7785500866138,0.000157744127871447,0.00262766561987474
"LOC107937828",1440.64291927181,2.07161429753094,0.548276648628365,3.77841059383715,0.000157832496755384,0.00262766561987474
"LOC121213527",13.5672195444394,6.35575783820493,1.68208988241243,3.77848883383662,0.000157782925862287,0.00262766561987474
"LOC107962187",82.387613699338,2.72097175703826,0.7201603448117,3.7782860117766,0.000157911459061902,0.00262815453473878
"LOC107899317",77.681845912634,-3.36877484465539,0.891675161839628,-3.77802925193657,0.000158074315259909,0.00263003896836833
"LOC107930244",723.179882451939,3.5340659454838,0.935550261774642,3.77752654227262,0.000158393628939351,0.00263452454009858
"LOC121203611",766.897985162177,2.46312223246593,0.652080868465886,3.77732632803777,0.000158520970977428,0.00263581527895696
"LOC107904997",104.29351721807,-2.55718072138076,0.677116836504182,-3.7765723484044,0.000159001388923013,0.00264297415364125
"LOC107897206",291.643298483449,3.17867175828334,0.842077513939295,3.7747971008195,0.000160137951012269,0.00266103176545694
"LOC107937403",160.092262049938,-1.70904075146616,0.452835694874587,-3.77408576843634,0.000160595507314126,0.00266696243296464
"LOC107942450",150.064515581688,1.63814537764506,0.434046250126841,3.77412632217499,0.000160569388558013,0.00266696243296464
"LOC107942866",234.486727647524,1.771701431248,0.46948516575905,3.77371120636701,0.000160836934189939,0.0026701349676044
"LOC107889232",1402.38801525266,-0.957620136568827,0.253769096253142,-3.7735884735688,0.00016091611682317,0.00267061286022343
"LOC107948615",11.3045688808431,-5.80994961123671,1.53980482757303,-3.77317274709035,0.000161184600722461,0.00267423117141035
"LOC107911019",12.6876439536336,7.23947905793453,1.91890257864589,3.77271839565883,0.000161478511391605,0.00267743093731662
"LOC121203091",285.979346302505,1.25464755601318,0.332552073660744,3.77278524293046,0.000161435237639115,0.00267743093731662
"LOC107917982",68.9016107905906,-1.61469636859008,0.428027057414484,-3.77241658119401,0.000161674027685932,0.00267983424308192
"LOC107900620",429.681132907506,1.95726750770743,0.518915369318337,3.77184339380535,0.000162045953526173,0.00268348099039342
"LOC107928590",1428.92214962616,-1.38880001803455,0.368201539529531,-3.77184739588293,0.000162043353897264,0.00268348099039342
"LOC107947057",101.158428940722,3.27481740883203,0.868222240871543,3.77186537578752,0.000162031675177627,0.00268348099039342
"LOC107928615",256.404822807086,2.08053023443127,0.551741773788058,3.7708405150241,0.000162698631811692,0.00269344764041399
"LOC107891097",1102.82534556401,1.11717638607875,0.2962759377101,3.77072939069351,0.000162771104082901,0.0026938058549535
"LOC107925716",294.606805921096,1.69650948036756,0.449971840129804,3.77025700070067,0.000163079523154508,0.00269806746519003
"LOC107926583",547.462221680932,1.24130166036051,0.3292934662237,3.7695909202075,0.000163515335330113,0.00270443341130255
"LOC107945514",157.554497342727,3.45796913698096,0.917372946423766,3.76942567410703,0.000163623624312975,0.00270538006227557
"LOC107914764",488.54277527989,1.24637653197887,0.330666725757337,3.76928319329457,0.00016371704892806,0.00270608042944347
"LOC107901591",182.436797113402,-2.99334168546781,0.794218388939888,-3.76891510842916,0.000163958634397328,0.00270922854817063
"LOC121208545",365.593555374529,2.0397059778259,0.541207541929667,3.76880553170667,0.000164030617747364,0.00270957309715347
"LOC107935999",79.3610319940044,2.86138000427213,0.759364525842177,3.76812440783785,0.000164478730217117,0.00271612866053769
"LOC107912952",124.871151828055,2.06670092181773,0.548576614182287,3.76738794251807,0.00016496454773398,0.00272330258988132
"LOC107913592",42.5346123432721,-2.64779029160782,0.702865946798298,-3.76713412233024,0.000165132295626564,0.00272522286198782
"LOC107923136",63.3164858287699,3.41595947075946,0.906932264901303,3.76649900214015,0.000165552745345568,0.00273131104649823
"LOC107896645",65.2788681130042,1.76028291614091,0.467422656227729,3.76593409131478,0.000165927562549412,0.00273579134866784
"LOC107932685",493.642570501015,1.10156681336951,0.292505075660185,3.76597503781182,0.000165900367816807,0.00273579134866784
"LOC107937634",74.1975730983104,3.79382132612544,1.00747493078506,3.76567317974769,0.000166100946235875,0.00273779824041415
"LOC107907268",26.1585387429918,-3.8477776922131,1.02213995293662,-3.76443331576892,0.000166927205620407,0.00274985633754513
"LOC121231974",6625.26873803663,2.9848119378613,0.792900941455893,3.76441971727352,0.000166936289211252,0.00274985633754513
"LOC107932801",171.35634068479,1.29208347700296,0.343262605111526,3.76412535989221,0.000167133029536511,0.00275224161006798
"LOC107886876",248.974942158901,2.1950603140773,0.583216921543242,3.76371163626217,0.000167409919720745,0.0027559448480403
"LOC107945928",586.589427617006,2.16170340881403,0.574449638462917,3.76308602891318,0.000167829435731181,0.00276199299946171
"LOC107886624",254.773096740053,6.20667711537236,1.64944547374379,3.7628871121668,0.00016796303120211,0.00276288691651864
"LOC107891788",2862.93973234808,3.34774628433587,0.889683714804788,3.76284990792533,0.000167988029231262,0.00276288691651864
"LOC121217732",121.551751942415,2.47122281218511,0.656757960702942,3.76276034711495,0.000168048220695795,0.00276301933326452
"LOC107887119",220.302243645026,-1.33614961059666,0.355154945327718,-3.76215966629364,0.00016845244712416,0.00276880647580753
"LOC107948473",341.857152186834,2.4954249631255,0.663331761317574,3.7619560959494,0.000168589646589135,0.00277020234172138
"LOC107916419",14.9109478025142,-4.84632513231774,1.28838497234685,-3.76155049642496,0.000168863320246653,0.00277043658992363
"LOC107923302",139.566258858805,4.30758282763808,1.14518412028434,3.76147621272338,0.000168913487582727,0.00277043658992363
"LOC107936063",323.151225576937,-1.72883370534391,0.459584415196274,-3.76173266146455,0.000168740354805781,0.00277043658992363
"LOC107939815",203.335907853337,2.93367523867659,0.779878952510932,3.76170587657379,0.000168758429917486,0.00277043658992363
"LOC107960100",1634.62557383154,2.21366505195178,0.588475936517532,3.76169171003278,0.000168767990588726,0.00277043658992363
"LOC107960958",177.076133703213,1.70997752908526,0.454603509250485,3.76147014769979,0.000168917584202205,0.00277043658992363
"LOC107909455",851.805813997732,2.53500727167984,0.674034320291367,3.76094687668726,0.000169271379629986,0.00277452179070592
"LOC107934267",1511.74051858237,3.04183665767357,0.808785785260657,3.76099173985018,0.000169241019328233,0.00277452179070592
"LOC107929571",5960.8960872186,2.95577047430402,0.785990156171176,3.76056932914094,0.000169527080877562,0.0027778537630995
"LOC121219384",111.838740084571,4.53581729918113,1.20618405124989,3.76046864032146,0.0001695953356379,0.00277811314563326
"LOC107947376",162.31788891635,-1.81023850881415,0.481407945724523,-3.76030043727202,0.000169709414488276,0.00277826422383773
"LOC107955378",319.855496023376,1.75448433949065,0.466577705130986,3.76032613688239,0.000169691979800893,0.00277826422383773
"LOC107912422",8.21553428400675,6.61423133730804,1.75906495829719,3.76008362062464,0.000169856570592703,0.00277895627936045
"LOC107913784",131.071884907945,-1.40713318723795,0.374225493408363,-3.76012113558082,0.000169831100150131,0.00277895627936045
"LOC121224241",2109.24330399685,2.44542912135597,0.650439599935848,3.75965596436189,0.000170147178030865,0.00278285162290482
"LOC107910114",261.128018002992,-1.01872467185009,0.270971601392068,-3.75952559831574,0.000170235859304554,0.00278344296706786
"LOC107891961",63.6754230150638,2.01508112163914,0.536007553546542,3.75942672506418,0.0001703031466488,0.00278368425268761
"LOC107906067",168.307571715801,3.09242280526712,0.822599234307026,3.75933100384204,0.000170368312738625,0.0027838907273035
"LOC107934290",10.8017328789502,-5.7354945622656,1.52576703953713,-3.75908930632396,0.000170532962487283,0.00278572217883049
"LOC107932722",674.642399366204,9.33407687075056,2.48319407588331,3.7588994599346,0.000170662395028476,0.00278697739209522
"LOC107903611",75.2076443249976,2.21065252651641,0.588292414939929,3.75774439781302,0.000171451881108265,0.00279642292511208
"LOC107927260",504.958046896022,6.71232711929517,1.78616501868989,3.75795463972219,0.000171307925314623,0.00279642292511208
"LOC107927729",70.1275901883176,-1.49342148140075,0.397419001308477,-3.75780090152648,0.000171413180990392,0.00279642292511208
"LOC107929414",212.7039278301,-1.25558117119267,0.334118271209791,-3.75789437269144,0.000171349179428234,0.00279642292511208
"LOC107915729",344.978162180565,1.3514243327291,0.359653562316779,3.75757249288352,0.000171569671539033,0.00279705332870904
"LOC121230365",118.06626702547,-2.23095315076434,0.593728010157468,-3.75753394247417,0.000171596096988849,0.00279705332870904
"LOC107951678",380.441361803306,1.86765882650323,0.497088407239478,3.75719650529581,0.000171827566145151,0.00279996506308851
"LOC121223555",228.534060955427,-2.40193227892562,0.639309700667746,-3.75707153577812,0.000171913365008595,0.00280050201000168
"LOC107896477",39.1654897701593,2.35811868866601,0.627751270632652,3.75645386793002,0.000172338022094319,0.00280595463852074
"LOC107927305",326.95397692545,1.0984564516455,0.292420264263404,3.7564306783337,0.000172353984533232,0.00280595463852074
"LOC107942443",14.5967285299752,-5.17264586440572,1.37710051273724,-3.75618614368542,0.000172522393362258,0.00280783374356657
"LOC107899062",10228.080659505,2.80621931580766,0.74727843541649,3.75525263785195,0.000173166714680527,0.00281745488005848
"LOC107920042",105.116883590955,2.94126863051967,0.783260676795482,3.75515932007866,0.000173231248443563,0.00281763975368978
"LOC107904445",270.172491106264,2.53177792647463,0.674257650613666,3.75491167830335,0.000173402614407091,0.00281956162708209
"LOC107936639",333.280721815926,-1.02613641157195,0.273306183081494,-3.75453054154277,0.000173666669287356,0.00282261207411893
"LOC121211487",12.2656844840044,5.34420389651375,1.42341781028905,3.75448716313906,0.000173696746182477,0.00282261207411893
"LOC107896313",92.6602092847953,-1.96442459596444,0.523269872176304,-3.75413281065525,0.000173942623915149,0.00282324765563688
"LOC107900937",1184.83326640383,2.20020207064071,0.586070769896063,3.75415766090998,0.000173925370179072,0.00282324765563688
"LOC107907085",1792.44199652111,-1.45861276706913,0.388544091844772,-3.75404696065194,0.00017400224266512,0.00282324765563688
"LOC107931752",44.6993087296416,3.55084583373324,0.945858135284365,3.75409979707549,0.000173965548004627,0.00282324765563688
"LOC107953668",85.6972984091928,-1.78506304671567,0.475473113455612,-3.75428808948272,0.00017383483893958,0.00282324765563688
"LOC107928230",206.550309115212,2.13797522401927,0.569559391999434,3.75373535060835,0.000174218802551566,0.00282589616921108
"LOC121204755",7957.23867521884,-1.02649945440316,0.273548549010774,-3.75253116170882,0.000175058063435656,0.00283777207023013
"LOC121208133",18.0488718780685,5.91137738943183,1.57527298476232,3.75260507011346,0.00017500644356191,0.00283777207023013
"LOC107940625",2987.23937375711,2.44482701144726,0.65153112830811,3.75243316124582,0.000175126532015295,0.00283801381790658
"LOC107909143",2393.93527714612,3.39711031283213,0.905392264663168,3.75208674230937,0.000175368761475722,0.00284051699700543
"LOC107918991",23.8694338725212,5.30840199680145,1.41485481731327,3.75190580110671,0.000175495407763356,0.00284051699700543
"LOC107928653",194.553546354359,-1.33304391439398,0.355284708553114,-3.75204415586239,0.000175398561297617,0.00284051699700543
"LOC107958673",27.5878165239038,3.78077292848123,1.00768204958315,3.75195026054622,0.00017546428127243,0.00284051699700543
"LOC107954963",2223.21945311174,1.79104712769971,0.477391448470603,3.7517369308512,0.000175613682815452,0.00284156344420043
"LOC107918980",37.0067095092479,4.90633757453803,1.30787439128376,3.75138286003302,0.000175861913902411,0.00284471139850933
"LOC107908588",17.4144363730517,-5.07242015651662,1.35234413282504,-3.75083533354811,0.000176246422133661,0.00284942976038155
"LOC107931384",882.474593076118,2.54037217060469,0.677285492869243,3.75081438677019,0.000176261147994617,0.00284942976038155
"LOC107932305",43.169390220371,2.39015457481099,0.637328930430747,3.75026844175357,0.00017664536284682,0.00285477007257661
"LOC107938307",10.6289682695738,-5.73226682883704,1.52920603844804,-3.74852484538618,0.000177877718919016,0.00287380978077941
"LOC107920236",3866.5294386567,2.61750257281223,0.698364835706486,3.74804463080432,0.000178218546888738,0.00287843865794818
"LOC107957686",386.32238501623,1.74281027033569,0.465053519479692,3.74754774952692,0.000178571850239362,0.00288238790371133
"LOC121213861",180.624798673184,-1.9254516669607,0.513788856663653,-3.74755435426109,0.000178567149681603,0.00288238790371133
"LOC107910376",2441.96530031411,1.78706473326287,0.476924532345357,3.74705978003412,0.00017891945781668,0.0028871193388007
"LOC107889223",41.3148517763346,4.43101823047501,1.18268650903655,3.74657036891766,0.000179268731329818,0.00289187476731498
"LOC107939645",12484.8307698431,2.83929703871209,0.757871558327732,3.74640927939965,0.000179383834765189,0.00289197084632701
"LOC107958635",311.697452498204,2.04859787196082,0.546812710258087,3.7464342608165,0.000179365980219976,0.00289197084632701
"LOC107933705",33.0224646612837,5.19593998119423,1.38713405481951,3.74580954388745,0.000179812975537073,0.00289800766413035
"LOC107889614",351.439940810288,1.25495434933226,0.335048057768291,3.74559505788912,0.000179966685204754,0.00289960309588639
"LOC121229247",808.125687656007,1.50979471302862,0.403101124342791,3.74544902470853,0.000180071409393178,0.00290040854910738
"LOC107922897",330.406479749181,-1.59821737136302,0.426766680730543,-3.74494411941245,0.000180433931791978,0.00290536460453372
"LOC107896612",210.7730939435,2.6844347627622,0.716884029282176,3.74458720394448,0.000180690611243069,0.00290861387332707
"LOC121202991",822.930198187636,2.21000360147516,0.590228124110061,3.74432107044607,0.000180882227292742,0.00291081414779744
"LOC107946740",520.738340344989,-1.49023190537062,0.398037837766354,-3.74394533377348,0.000181153082894636,0.002914287847223
"LOC107892378",549.439614930443,-1.36656584619893,0.365101994029551,-3.74297009752383,0.000181857877454989,0.00292415789915208
"LOC107931476",100.604948646316,2.90640957958385,0.776503680362415,3.74294372723043,0.000181876970780595,0.00292415789915208
"LOC107913474",2721.95679912911,-0.920779359556056,0.246015286609286,-3.74277294816403,0.000182000668443495,0.00292510744744959
"LOC107916316",685.689955293668,1.01573871004503,0.271391255222086,3.74270979812459,0.000182046428926795,0.00292510744744959
"LOC107917765",766.905632534146,1.05667014731221,0.282338188007835,3.74256899064212,0.000182148501361334,0.00292586037712635
"LOC107940737",52.5212695994216,-1.67545182548728,0.447838661093995,-3.74119514691838,0.000183147238848628,0.00294101166092924
"LOC121208567",60.7480248787569,-1.64899911816627,0.440796801392473,-3.74095073502597,0.000183325456483199,0.00294298169947218
"LOC107893274",70.6878338979881,-2.25734589956133,0.603540004821567,-3.74017609690794,0.000183891376577767,0.00295117257044488
"LOC107897807",65.8671771956282,3.28224560389849,0.877639666761708,3.73985557878125,0.000184126014502593,0.00295404352422688
"LOC107904077",413.411324727016,-1.06007411098247,0.283476757327346,-3.73954507232614,0.000184353591676445,0.00295679949458783
"LOC107911231",1080.63762075352,2.76759973018753,0.740248499570727,3.73874412686074,0.000184941843993555,0.00296533682205944
